id,text
957282,"Jetzt muss ich mal die Kolleginnen und Kollegen von den Sozialdemokraten ansprechen und ein Beispiel dafür nennen, wo Sie dieser Tage wieder einmal – ja, so muss ich sagen – quasi täuschen."
698324,Ihr Antrag befasst sich eben nicht mit den Bedürfnissen der Menschen nach bezahlbarer und gesunder Mobilität.
1184340,"Aber wenn Sie das Geld schon unbedingt für Fremde ausgeben wollen, wie wäre es dann damit, dass Sie dieses hart erarbeitete Geld der Steuerzahler für die Menschen ausgeben, die tatsächlich zu Recht hier sind, die Menschen, die wirklich vor Krieg und Terror geflohen sind oder die wegen ihres Glaubens oder ihrer politischen Einstellung verfolgt wurden?"
1015081,"Wir sind uns im Ziel völlig einig: Wir wollen nicht, dass Menschen aus ihren Wohnungen herausmodernisiert werden, dass sie sich ihre Miete nicht mehr leisten können."
1099932,Sie machen es stumpf für ihre Verteidigung.
1112419,"Neben der Flüchtlingsbewegung nach außen gibt es klare Hinweise dafür, dass die Geschäfte, die die Clique um Maduro und um die Generäle macht, auch mit organisierter Kriminalität, mit Drogenhandel, mit Geldwäsche zu tun haben, sodass hiervon ebenfalls Gefährdungen für die übrige Welt ausgehen."
385108,"Diese Solidarisierung geben Sie auf, und Sie bürden diese Finanzierung allein den Beitragszahlern auf."
1005697,"Ich kann Ihnen sagen: Die von dieser Regelung betroffenen Menschen können es kaum fassen, wie schnell und bedenkenlos heute hier über ihr Schicksal entschieden wird."
774752,"Es geht hier nicht um ein Wolkenkuckucksheim, um goldene Rollstühle oder irgendetwas, sondern um nachvollziehbare Dinge, die die Menschen haben wollen und auf die sie ein Recht haben."
1194985,"Kolleginnen und Kollegen, hier im Deutschen Bundestag tragen wir nicht nur Verantwortung für die Bürgerinnen und Bürger unseres Landes, sondern auch für das politische Klima."
106412,"Ich finde, solchen Akteuren müssen wir das scheinheilige Deckmäntelchen angeblicher Gemeinwohlorientierung entreißen, und zwar nicht, weil es per se illegitim ist, was sie tun."
53265,"Die Bürger erwarten zu Recht, dass wir über die Abschaffung der Bonpflicht reden."
29966,Denn wer darf die ganze No-Nation-Orgie sponsern?
1130387,Diese Spaltungsversuche und auch die Kriminalisierung von Armutsopfern werden wir als Linke nie und nimmer mitmachen.
766713,Die SPD und die CDU/CSU träumen immer noch von der großen Zukunft der Dieselfahrzeuge.
736575,"Mein Vater - stolz wie Bolle auf seine Lütte, gebauchpinselt durch Vater Staat - war begeistert."
654368,"Die Menschen dort haben nicht nur keine Perspektive, sondern auch Angst vor Hunger."
3318,"Sie versuchen, das mit immer mehr Geld für humanitäre Maßnahmen zu kompensieren, und haben dabei nicht einmal annähernd einen zuverlässigen Überblick über die Verwendung der Mittel."
183952,"Sie haben keine Antworten für Millionen Menschen, die in Armut leben, die auf Tafeln, Kleiderkammern und Suppenküchen angewiesen sind."
802738,"Ja, wir alle müssen uns für die Häuslebauer einsetzen."
10755,"Wenn es um den Tourismus im Osten geht, können Sie mir glauben, dass ich als Bewohnerin der schönen Insel Rügen und als Wirtin einer Pension, die ich 1992 mit meinem Mann gegründet habe, weiß, wovon ich spreche."
238475,Sie spielen in Ihrem Antrag die Selbstständigen gegen die Bezieher von Kurzarbeitergeld aus.
1030836,Ich darf an dieser Stelle im Namen aller Bürgerinnen und Bürger – besonders auch der Menschen im ländlichen Raum – ein dickes Dankeschön sagen.
403954,"Ich finde, dass die Menschen, die diese wertvollen Aufgaben erfüllen und dieses gefährliche Engagement auf sich nehmen, das auch verdient haben."
119168,"Eines ist sicher: Den Soloselbstständigen muss jetzt geholfen werden, und nicht erst, wenn die Pandemie vorbei ist."
454777,Die Reaktionen auf die CDs sind angstgetriebene Bekenntnisse der Steuerzahler.
120371,Stimmen Sie zu – zum Wohl der Beschäftigten in der Fleischindustrie!
43889,"In jedem Wort merkt man, wie viel Engagement hier vor Ort vorhanden ist und mit wie viel Herz alle Beteiligten dabei sind."
376898,"Sie vergessen die kommenden Generationen, lassen die Krankenschwester und den Zahntechniker aber brav ihre Beiträge zahlen."
264809,"Ein ausdrückliches Dankeschön auch von mir an dieser Stelle an alle Pflegekräfte, die sich aufopferungsvoll um alle Erkrankten kümmern."
1151063,"Alle, die sich freiwillig engagieren, geben unserer Gesellschaft mit ihrem Wirken ein menschliches Gesicht."
378021,"Kolleginnen und Kollegen, es ist die Zivilgesellschaft in Russland, in der Ukraine und in anderen Ländern der Erde, die unsere Solidarität verdient."
98910,"Das Geld darf nicht eingesetzt werden, um Strukturdefizite erneut mit Geld zuzuschütten, sondern es muss wirklich dafür eingesetzt werden, dass ein Defizit, das schon lange bekannt war, endlich abgestellt wird, und zwar im Interesse der Menschen, die Arbeit und Ausbildung suchen."
694114,"Kolleginnen und Kollegen, seit Jahren kämpfen Umweltschützer, Anliegergemeinden, Anglervereine, die Linke, die SPD in NRW und Niedersachsen für eine gesunde Werra und für eine gesunde Weser."
958510,An dieser Stelle möchte ich den über 30 Millionen freiwillig Engagierten in Deutschland für ihre Arbeit und für ihr Engagement danken.
300958,Diese Einspruchslawine war aber für die Bundesregierung kein Anlass zum Tätigwerden.
927427,"Wir als Bundestag sollten im Sinne unserer Soldatinnen und Soldaten, die tagtäglich im Dienst für unsere Sicherheit sind und dabei oft ihr Leben riskieren, unserer gestiegenen Verantwortung gerecht werden und die Bundeswehr adäquat für diese Anforderungen ausstatten."
462117,"Es ist nicht nur so, dass wir uns abschotten, sondern wir betreiben eine Flüchtlingspolitik - wenn man das überhaupt noch „Politik“ nennen kann -, die nicht anders als menschenverachtend bezeichnet werden kann und vom Kommissionspräsidenten, von der zuständigen Kommissarin, vom EP-Präsidenten bis hin zum Papst auch so bezeichnet worden ist."
647388,"Und dass die Arbeitslosigkeit derzeit auf dem niedrigsten Stand seit 1991 ist, ist vor allem dem entschlossenen Handeln der Unternehmer und ihrer Fachkräfte zu verdanken."
35356,"Seit 20 Jahren verhandeln wir, jetzt kommt dieses Abkommen, und hier in diesem Haus wollen uns drei Fraktionen die Ergebnisse madig reden."
7120,"Mit dem nun vorliegenden Haushalt zeigen wir einmal mehr, dass diese Koalition für die Menschen und insbesondere für die Familien in unserem Land Verantwortung übernimmt."
500359,Auch ich weiß um die berechtigten Sorgen der Beschäftigten in den Standorten.
1062561,Das hat vor allem etwas mit der Hilflosigkeit der Menschen und mit der sozialen Ungleichheit zu tun.
978832,"Wir Linken werden uns niemals mit der Armut in diesem Land abfinden, ganz besonders nicht bei Kindern."
885190,"Heute entscheiden Sie, ob ein knapp 13 000 Kilometer langes Straßennetz, das Generationen von Steuerzahlerinnen und Steuerzahlern aufgebaut und finanziert haben, in Zukunft zu einer Melkkuh für private Profite gemacht werden kann oder nicht."
1130619,"Das Grundgesetz kann auch hier mehr, als die Kolleginnen und Kollegen der AfD wahrhaben wollen."
294990,"Wir haben im letzten Jahr alle miteinander gemeinsam hier beschlossen, auf die Erhöhung der Diäten zu verzichten, weil sich dieses Land in der schwersten Krise seit dem Zweiten Weltkrieg befindet und weil wir hier solidarisch mit den Arbeitnehmerinnen und Arbeitnehmern waren."
632360,"Denn die Heizkosten zahlen die Mieterinnen und Mieter, und diese erfahren nicht einmal - wir haben es gerade gehört -, ob ihr Vermieter eine völlig ineffiziente und veraltete Heizungsanlage im Keller stehen hat."
472511,"Wir als Sozialdemokraten werden sowohl in der Prüfung, die wir in der Koalition vereinbart haben, als auch darüber hinaus dafür kämpfen, dass wir hier in diesem Parlament die politischen Mehrheiten dafür bekommen, Menschen, die so mutig wie Frau Herbst waren, das Schicksal, anschließend arbeitslos auf der Straße zu stehen, in Zukunft zu ersparen."
844782,"Die Bürgerinnen und Bürger erwarten von den Sicherheitsbehörden völlig zu Recht, dass sie Gefährder und ihre Netzwerke im Blick haben."
934258,"Jeden Morgen stehen Männer und Frauen in der Bundesrepublik Deutschland auf, arbeiten hart, stellen Produkte her, die zu den besten in der ganzen Welt gehören."
544685,"Das gebietet der Anstand, der Anstand dieses Hauses und aller Deutschen."
208100,"So müssen die Eltern wertvolle Zeit damit verplempern – die würden auch gerne mit ihren Kindern spielen und Zeit mit ihnen verbringen –, sich mit der Kasse herumzuschlagen, damit ihr Sohn das bekommt, was er braucht."
125204,"Dieselben Leute, die „Wir haben Platz!“ skandieren, beschweren sich über Mietexplosionen in den Städten, zu wenig Kitaplätze, schicken ihre Kinder auf teure Privatschulen ohne Migranten."
1236168,Sie will mit diesem Gesetzentwurf alle Ausländer zu Ausländern zweiter Klasse machen.
663648,Jeden Monat verlassen Tausende Afghanen ihr Land und zahlen für die Reise nach Europa bis zu 10 000 Dollar an die Schleusermafia.
631360,"Deshalb bleibt es dabei: Wir müssen für ordentliche Löhne und Einkommen der Menschen sorgen, damit sich Altersarmut nicht verfestigt."
1108917,"Die Bundesregierung wiegt damit Tausende Bürgerinnen und Bürger in der falschen Sicherheit, dass für ihre Euro-6-Diesel nie Fahrverbote gelten werden oder dass ihre Stadt nie mit einem Fahrverbot belegt wird."
658982,Aber auch die Wirtschaftsunternehmen in Ihrer Netzallianz sind nun nicht mehr so richtig begeistert von Ihren schneidigen Ankündigungen.
187026,"Kolleginnen und Kollegen, lassen Sie uns alles dafür tun, dass die Menschen ihre Wohnung, ihre Heimat nicht verlieren."
230448,Aber stattdessen rühmen Sie sich noch dafür.
642248,"Verantwortungslos ist - das will ich an dieser Stelle auch sagen -, wenn Herr Landsberg vom Städte- und Gemeindebund - es gibt da noch andere Verbandsfunktionäre - sich nicht nur zur kommunalen Situation äußert - das zu tun ist seine Aufgabe -, sondern sich auch als Hobbyaußenpolitiker geriert."
197431,"Wir brauchen Rahmenbedingungen, wir brauchen fairen Handel, damit Menschen von ihrer eigenen Hände Arbeit leben können."
446583,"Deshalb haben wir Ihnen einen Antrag vorgelegt, in dem wir Ihnen das präsentieren wollen, was nicht nur die Grünen, sondern auch Millionen von Bürgerinnen und Bürgern in diesem Land von der Politik erwarten."
785530,"Vielleicht entdecken Sie, meine Damen und Herren von der Union, Ihr Herz für die Selbstständigen wieder - nicht nur für die, die überdurchschnittlich verdienen, sondern auch für die, die unterdurchschnittlich verdienen -, und vielleicht entdecken Sie, meine Damen und Herren der Sozialdemokratie, die soziale Gerechtigkeit wieder."
1257760,"Arbeitslose sind mündige Bürgerinnen und Bürger, und sie sind Expertinnen und Experten ihrer selbst."
601458,"Das ist finanziell nicht zu schultern, und deshalb sage ich an der Stelle neben den Steuerzahlern auch ein Riesendankeschön den Eltern, die ihre Kinder zu verantwortungsbewussten Bürgern machen und damit auch den Staatshaushalt entlasten."
606542,"Die Menschen sehen im Fernsehen die furchtbaren Bilder von Flüchtlingen, die verzweifelt versuchen, Stacheldraht und Mauern zu überwinden, die sich schreiend auf Bahngleise legen und unter unwürdigsten Bedingungen im Freien kampieren, um auf ihre Chance zu warten, die Chance auf Europa."
201239,"Das ist deshalb für uns so wertvoll, weil es letztendlich schlichtweg auch gesellschaftlich notwendig ist, in den sozialen Zusammenhalt zu investieren, und weil viele Bürgerinnen und Bürger übrigens die Solidarität auch mit uns allen gemeinsam leben."
621706,Sie haben heute wieder genau diese rassistischen Ressentiments bedient mit Ihrer Rede von den richtigen und falschen Flüchtlin­ gen.
215287,"Was wir aber jetzt sofort brauchen, und was die Bundesregierung immer noch nicht gemacht hat, ist eine schnelle, unbürokratische Lösung, um das Existenzminimum für Selbstständige, freiberuflich Tätige und Künstlerinnen und Künstler endlich schnell und unbürokratisch abzusichern."
1125004,"Ich kann nur sagen: Wir als SPD legen Wert darauf, dass wir auf dem Wohnungsmarkt nicht von ausländischen Investoren abhängig werden, dass wir nicht von Menschen abhängig werden, die nicht auf Augenhöhe mit ihren Mietern und Mieterinnen umgehen."
1207024,"Denn die Kameradinnen und Kameraden setzen ihre Gesundheit und ihr Leben dafür ein, die Gesundheit und das Leben anderer zu schützen und zu retten."
671627,"Was wollen Sie denn den Menschen, den Steuerzahlern, erklären, die arbeiten, ihre Leistungen erbringen und ihre Steuern zahlen?"
19355,"Dass sie sich ihre Miete nicht mehr leisten können, das ist das Problem der Mieterinnen und Mieter, und da hätten Sie heute mal einen Akt der Christlichkeit beweisen können."
473887,"Zwar sind die Bürgerinnen und Bürger schon einiges gewohnt, wenn es um Tricksereien großer Unternehmen oder reicher Privatleute geht, aber dennoch sind die nun öffentlich gemachten Luxemburger Steuermodelle noch einmal ein herber Schlag in das Gesicht der ehrlichen Steuerzahlerinnen und Steuerzahler."
382190,Deshalb können Sie den sogenannten Pflege-Bahr auch gleich wieder einmotten.
771513,"Vor einigen Jahren war Irland ja auch in einem sogenannten Rettungsprogramm, unter einem Rettungsschirm, und es wurde gesagt: Wir werden genau die Bedingungen formulieren."
503704,"Das alles wollen wir überhaupt nicht, und das will auch die Mehrheit der Bürgerinnen und Bürger nicht."
680243,Einige Banken haben ja ein sogenanntes Bürgerkonto auf Grundlage dieser freiwilligen Selbstverpflichtung eingerichtet.
157631,"Hören Sie endlich auf, die deutsche Landwirtschaft zu zerstören, und schaffen Sie endlich vernünftige Rahmenbedingungen, sodass die Landwirte von der eigenen Hände Arbeit leben können!"
1196476,"Es ist wichtig, dass wir uns parlamentarisch mit den Sozialversicherungsbeiträgen auseinandersetzen, damit die Menschen in unserem Land mitbekommen, wie wir uns um die einen oder anderen Themen und vor allem auch um das, was zu bezahlen ist, mühen."
19943,"Und deshalb brauchen Menschen, die lange arbeitslos sind, Beratung auf Augenhöhe, individuelle Unterstützung, und das alles mit Respekt und Wertschätzung."
210019,"Warum suggerieren Sie auch noch den Kleinsten der Kleinen, die sich nicht wehren können, das sei etwas Gutes?"
694480,"Kolleginnen und Kollegen, wir alle hier im Land können gemeinsam sehr stolz auf die Willkommenskultur, auf die Hilfsbereitschaft und auf den gemeinsamen Willen sein, dass wir Menschen, die ihre Heimat verlassen mussten, weil sie durch Krieg bedroht sind, weil sie vor Folter und Verfolgung fliehen, hier in unserem Land Schutz bieten."
103721,"Arme Rentner haben keine Möglichkeit mehr, dorthin zu gehen, und sie sind von den steigenden Lebensmittelpreisen überfordert."
729029,"Ich denke, das sind wir den Menschen in der Region schuldig, den Menschen übrigens, die bleiben und nicht bloß zu Pfingsten da sein werden."
